waiting_minutes,detour_km,hour_of_day,day_of_week,dist_to_rider_km,boarded,demand
7.172462741357313,0.20890658875005189,14,6,0.20890658875005189,0,4
2.1173697884712768,0.34899141863440075,7,2,0.34899141863440075,0,1
15.493492028134055,0.3949266971133584,18,3,0.3949266971133584,0,5
21.25481953573352,0.44151836439492387,20,0,0.44151836439492387,0,0
17.32304208744585,0.5356505695096004,15,3,0.536022639040197,0,0
3.8571684311907495,0.3816271825556713,11,1,0.3816271825556713,1,1
11.88486424041215,0.02487318224272761,16,0,0.04382881922966718,0,2
11.168563639794474,0.20527090846976176,7,0,0.20527090846976176,0,3
2.306043129117206,0.8886096670537242,16,2,0.9005441589010796,0,2
10.59358524836792,0.4448982120763455,12,1,0.4448982120763455,0,6
0.22625877161345836,0.7738574601622994,15,4,0.8399063614263652,0,1
5.442051841726841,0.5790868164398371,19,1,0.6894195284540267,1,4
1.568257447183714,0.3483604143111497,19,4,0.3483604143111497,1,2
0.7708666048298642,0.3602814139562235,9,1,0.42694270253977895,0,2
0.48045205982629646,0.29268399202463086,17,3,0.3985638655549178,0,5
7.150067698129423,0.0,13,3,0.06862315343136048,0,2
2.4919560784114023,0.30360945049364485,6,2,0.30360945049364485,0,2
7.740818623322266,0.5421349105084394,14,2,0.6517164775370121,1,4
0.40553961293684593,0.18007200103575927,12,3,0.18007200103575927,0,3
2.2725622885060695,0.3823905998123619,16,2,0.3823905998123619,1,3
4.652541086400297,0.4703182091786395,7,2,0.4703182091786395,0,2
9.384584000027925,0.11806391213750489,14,5,0.11806391213750489,1,5
2.3029776422409536,0.20973942713126706,16,1,0.2970029694872998,0,1
5.899254518412976,0.09641770190456816,7,1,0.09641770190456816,0,1
13.02816995234562,0.1355668786621186,10,0,0.14917087895753584,0,2
5.740539054432517,0.042478943269387726,6,5,0.042478943269387726,1,0
1.591293857795097,0.11991030772439462,22,3,0.2534899807774915,0,0
0.14822048246493136,0.5838911361595678,13,0,0.6425620093056472,0,3
12.24589011824509,0.11690459418194149,14,1,0.11690459418194149,1,0
0.1289931849615679,0.325291843812138,16,2,0.44441744275759043,0,3
12.462346599625022,0.19942624926580882,6,1,0.21567695061150885,1,0
4.516582322817326,0.5357731874073878,13,3,0.5446766728307483,0,0
16.78795105675598,0.5622324593207233,10,5,0.7417545286842222,0,1
9.620235138138751,0.4728139964277894,10,3,0.4728139964277894,1,0
37.093166465083954,0.36122691062055107,13,6,0.40460856874759416,1,1
2.591271701089702,0.2537880926318203,10,2,0.2537880926318203,0,1
8.745151554668746,0.06162505916175001,8,3,0.06162505916175001,0,3
3.084294015737645,0.6887057762244395,14,5,0.8230988629717761,0,3
3.9221238257111475,0.1480653964494893,8,3,0.1480653964494893,0,1
5.925197445768692,0.4327292694065683,14,4,0.4327292694065683,0,4
12.41348438419434,0.5119131145246795,10,6,0.5416256286922689,0,3
24.842382221047853,0.1889439006189341,8,0,0.30857641258623747,1,1
8.77318266203535,0.5076025054631924,10,4,0.5076025054631924,1,5
3.2453051615468507,0.4528426406677711,8,3,0.5338617950470841,0,4
3.282417454914145,0.645592767076353,7,5,0.8140611872983812,0,3
8.026906655841994,0.20613070671465775,18,3,0.38341872302887015,0,2
1.636974720357566,0.04282719654405698,21,1,0.16675837440204078,0,1
0.7024000174839689,0.19890204891109775,21,4,0.32276825041935264,0,0
2.627515989564699,0.3417707085068663,8,4,0.4400648708332835,1,2
2.031654638506956,0.3116425454170113,14,1,0.3116425454170113,1,1
2.108488138393833,0.2213124207450899,16,4,0.2622562593823082,1,2
1.5963669957569806,0.0,9,3,0.04348710924605656,0,1
0.25802868562408393,0.3940965992258213,15,3,0.45183543939956294,0,2
0.10821361699169435,0.69446889581644,19,1,0.69446889581644,0,1
26.399867874673813,0.3928502476246007,16,0,0.4508499426857077,1,4
3.349318481352612,0.4218271038107027,7,2,0.5242236441967635,1,2
2.910232364731907,0.41448906123102036,19,0,0.4427434936416184,1,1
6.829995891758683,0.37940933397647997,22,2,0.37940933397647997,0,1
1.4773515356456,0.48633319337361897,16,4,0.48633319337361897,1,2
17.969737522438656,0.37907473623713317,6,4,0.41950425496014515,1,1
9.260356691253516,0.2374645660693448,18,6,0.2522623568092891,0,0
0.5619818318460417,0.14080221799824916,7,1,0.14080221799824916,0,1
3.243388644200339,0.25020526894386497,19,4,0.2836056164118176,0,4
12.67765776084512,0.3628258992901332,17,2,0.3628258992901332,1,4
17.373369618724993,0.2367834077754053,11,4,0.2367834077754053,1,0
3.779924658608354,0.3628677366262861,13,3,0.3628677366262861,0,3
5.7023650354586195,0.3878300267400835,20,3,0.3878300267400835,0,2
1.0965743355407913,0.46663588625403635,6,0,0.46663588625403635,0,0
28.37666811655688,0.556558993767796,6,6,0.556558993767796,1,0
1.5812289901060996,0.3156014836957715,16,5,0.3304562646855564,1,0
17.16005598896333,0.03844468697046782,21,1,0.060126616290783835,0,1
6.292878356811361,0.23097918063616196,10,3,0.23097918063616196,1,1
5.614933337233164,0.3088125134813199,18,5,0.3088125134813199,0,1
4.313110515554647,0.0,15,2,0.005184594877522854,0,0
1.5734101683117758,0.5777329040204964,19,4,0.5777329040204964,0,2
1.1653546201402036,0.32847558250209324,6,2,0.32847558250209324,0,1
1.4945093917230405,0.376270566916057,10,2,0.4027946723270278,0,3
1.238000781327301,0.5731052925052531,6,4,0.6852787731096673,0,0
9.073444545436779,0.17397143397153061,15,2,0.17397143397153061,0,2
2.585853846438446,0.41480838617680604,12,0,0.42339756702701203,0,1
0.3574980499966109,0.27802717537961286,10,2,0.27802717537961286,0,1
20.862505299160645,0.2631826265968161,11,2,0.3070320732791074,1,1
12.913925820156003,0.14556152243912412,11,2,0.3963608835219412,1,0
15.765927322840525,0.6331206427373055,16,1,0.6919827838386235,0,1
31.680298614298238,0.2248999919848858,9,6,0.26388876409351975,1,3
1.146202179457112,0.4398928493791404,18,1,0.4833892047631076,0,0
3.0274911293632845,0.0,9,0,0.014917375232533609,0,3
8.518820852887625,0.5359977059379573,16,3,0.5359977059379573,1,4
7.144772414528024,0.5104422311914117,15,3,0.5104422311914117,0,0
1.0026773087610412,0.3194868220594606,19,3,0.31957762998419037,1,2
10.151478017917892,0.2546115067724151,12,1,0.2546115067724151,1,3
1.5250240034435176,0.38000000112271326,13,1,0.38000000112271326,0,6
1.5202065238178584,0.7577581321760578,13,3,0.7811665676094929,0,4
4.6198379057450225,0.0,17,3,0.05543974319401438,0,2
5.392767145121514,0.4564054775148255,15,4,0.4975899916495452,0,0
5.206235073176805,0.11767653956921947,14,2,0.11767653956921947,1,4
0.5756754178260824,0.29601632074005374,9,2,0.3371606428935524,0,1
12.595948867748541,0.25042397618426737,7,3,0.25042397618426737,1,0
1.8522089860020934,0.21433634844044885,12,4,0.21433634844044885,0,1
0.8322279658164019,0.2979069741894541,7,4,0.2979069741894541,0,3
13.1757485908802,0.07316577094444188,11,4,0.07374866752350331,1,0
18.694058116519674,0.5058360872255934,7,4,0.5058360872255934,1,4
11.888560706849773,0.0,8,6,0.009934220051340951,1,1
9.949124818401675,0.4079529025656684,6,0,0.4256422210068444,0,1
6.38947500719172,0.23469282949308576,7,3,0.31698228826341013,0,3
4.802488689419393,0.06581502123850924,16,1,0.1013407830169647,0,2
0.5460293805141049,0.34047667411973903,18,0,0.34047667411973903,0,0
3.150086999461589,0.0,16,6,0.030156914330377694,0,2
2.797872471783697,0.3079427643439269,7,3,0.3109927755727184,0,0
1.8046345408577067,0.015424618437689108,8,3,0.057312824196202455,0,2
7.7115334799824105,0.3922544168635662,9,5,0.49812180739005374,0,1
4.109594903505922,0.11512853327392486,17,6,0.11512853327392486,0,3
0.5071166834133513,0.2098011965941381,11,4,0.2098011965941381,0,0
1.4921775670824988,0.35878987758863246,21,3,0.35878987758863246,0,1
6.898020765583494,0.1454915776315528,16,2,0.1454915776315528,0,3
0.4751090411694739,0.28840720006633946,20,2,0.28840720006633946,0,0
11.431191738265229,0.0,11,4,0.08552777385544676,1,0
4.10092226587247,0.42617512071923114,12,1,0.42617512071923114,0,3
3.930330824613546,0.6529827611101543,20,0,0.6822747792533107,0,2
5.3849284595284495,0.8584417735819923,21,5,0.8584417735819923,0,0
10.44688747766686,0.3182336293332878,16,2,0.3182336293332878,1,3
2.5645088036712913,0.45764082815943735,17,1,0.5198904384023443,1,3
6.799523387537106,0.0,8,2,0.12491367606497537,0,5
5.004560046209841,0.6005468652611177,12,1,0.6325001885385,0,3
1.8638888736064243,0.4552457009448212,12,0,0.4552457009448212,0,5
12.65346861264215,0.20321331100975337,16,0,0.20321331100975337,1,3
9.579900802516395,0.5474361600578018,14,4,0.673758855620597,0,2
6.445599416309257,0.2491047846709317,13,3,0.3668233805595628,0,3
11.40603431124964,0.20839496339708868,21,5,0.2587365838908203,1,0
12.117723829323179,0.39506698508549826,16,5,0.5133355679967009,0,0
7.393471925455866,0.08732910003393626,22,2,0.08732910003393626,1,0
10.884521103725595,0.5043249528799896,18,3,0.5739418806579901,0,2
7.173477986231903,0.08880203761463129,19,2,0.08880203761463129,0,2
6.839245750373189,0.08998904203536273,7,4,0.08998904203536273,0,2
5.7836185141331296,0.11806204231833312,19,3,0.11806204231833312,0,3
8.383322349756385,0.45190000750322445,18,4,0.5673875399340056,1,0
1.036165052767674,0.17664492769605844,14,0,0.17664492769605844,0,4
12.76527790831292,0.030400843126566213,12,4,0.12563502855918035,1,1
12.327019932857613,0.17886400001284036,10,3,0.17886400001284036,1,1
0.1781010692581321,0.29359152586390264,9,0,0.3683773322049247,0,1
10.485884257651882,0.06380550326712287,12,1,0.11771596381953595,1,1
0.8277834444225338,0.06966377819313127,18,2,0.06966377819313127,0,2
2.4488818950558517,0.7222592668199168,21,5,0.8223740324004022,0,0
8.16395281896445,0.1278869192372226,9,3,0.1278869192372226,1,0
1.0515506083773791,0.2353915262453986,6,3,0.2353915262453986,0,2
10.221404532951434,0.2265525998401428,12,1,0.2265525998401428,1,5
10.707541782073342,0.2157286384459116,16,0,0.2157286384459116,0,0
4.2491718318575815,0.42426934799382043,14,4,0.42426934799382043,0,2
0.038438091704491,0.4896285900944099,8,1,0.4896285900944099,0,0
2.0299640562711305,0.23880911369368157,13,0,0.23880911369368157,0,4
5.757176966182431,0.05270434268153018,17,5,0.09570885605974369,1,2
23.838980807846447,0.5548880455697807,15,4,0.6705781712518628,0,0
5.994994494534381,0.28093178176066347,13,6,0.44102921662902006,0,2
1.8050381820607022,0.6460643629714338,12,2,0.8675438901933946,0,2
6.0308251676493025,0.0,12,1,0.031096249301796802,1,1
4.658982040666028,0.33908064425666407,10,2,0.33908064425666407,1,3
9.080551380776793,0.6837212667752416,10,6,0.7556147583910658,0,4
0.6788821037749744,0.22934717291236834,12,3,0.22934717291236834,0,3
8.588450884418897,0.25490131533307275,9,0,0.25490131533307275,0,1
4.675716114419337,0.35910233831806776,7,2,0.3990335020206939,0,2
19.779727666605993,0.18824083622300852,12,2,0.18824083622300852,0,2
2.510136539934667,0.2375856135894534,19,0,0.3360819252068956,0,1
6.008182184070138,0.23243698116171937,6,5,0.2794004365364913,0,0
16.13196585341131,0.17451585311472534,14,1,0.17451585311472534,0,0
0.6489179859916476,0.5457713100401119,14,5,0.5863004175859423,0,0
16.60952356103261,0.392215606459287,12,6,0.392215606459287,0,1
6.986315301347814,0.3501256464206604,8,0,0.3501256464206604,1,1
0.4214859017466498,0.4617142013780233,14,0,0.571505295356086,0,1
2.148314498569439,0.2471288333593066,19,6,0.2471288333593066,0,1
7.389545970727875,0.14515923632941988,18,6,0.17381792064410279,0,0
0.4183555643685679,0.1794751390770885,21,4,0.2445006308292797,0,0
5.236090374569782,0.30035660822092175,16,0,0.30035660822092175,0,0
2.546814789068167,0.08815765832541958,15,6,0.08815765832541958,0,1
5.819977142849009,0.19994779668266488,13,6,0.19994779668266488,0,0
0.2809274356677291,0.19677667162571305,16,1,0.3364938985354723,0,0
12.312677069261476,0.7249112459658027,7,4,0.7249112459658027,1,6
21.781166250866047,0.0,15,1,0.0,0,0
20.819013986950505,0.2640760557188733,12,0,0.2640760557188733,1,1
8.30941594176738,0.6451387585629542,7,0,0.8018448533533796,0,1
0.8361671930028346,0.3243688928264908,6,1,0.3243688928264908,0,0
8.51943438696216,0.45068349468421853,19,6,0.45068349468421853,0,1
0.14936533369506788,0.3199652630199536,20,0,0.3199652630199536,0,2
0.1342316864068432,0.1665333237567039,9,5,0.1665333237567039,0,2
2.3459146213033812,0.0,16,1,0.0,0,0
4.02412604953008,0.34109113740726055,19,6,0.40968592618792377,1,1
8.82869353550314,0.14487867907952173,6,1,0.14487867907952173,0,0
6.898714361344913,0.13993291876693922,14,2,0.28761842773375834,1,4
3.542489924374251,0.2002025488041776,7,1,0.23153131439549654,1,0
1.918146975350442,0.6489722813246988,21,0,0.6489722813246988,0,0
35.109172569941876,0.7809675084507945,7,4,0.7809675084507945,1,2
3.332650740660205,0.34344158750568016,17,1,0.34517566954469525,0,3
3.6021722905472573,0.20704655521765444,11,0,0.20704655521765444,1,1
1.0720607547273342,0.06455471650975791,12,6,0.06455471650975791,0,3
9.502900203823849,0.3937080323092138,18,5,0.3937080323092138,1,1
7.098793428219443,0.6565811200130288,12,5,0.6565811200130288,1,3
1.4966911767190558,0.25053192259496865,20,0,0.2752321699422617,0,0
0.5158383414142722,0.0,19,2,0.046310175938503076,0,3
6.845974924423443,0.43400993436310475,14,2,0.43400993436310475,1,1
6.376770566538858,0.4970799422900099,14,4,0.5195763037923652,1,4
1.915115092042438,0.0,9,0,0.0,1,4
18.078926438310656,0.33529683673259053,19,3,0.33529683673259053,0,0
0.9825856991679052,0.3902452032272198,16,1,0.40867211086426497,0,2
3.39734083502047,0.2853785395982123,16,2,0.2878549144087098,0,4
17.253410596797927,0.14184581618292924,16,2,0.21699860584530728,1,1
3.2655428561613005,0.5031874447127113,10,0,0.5105666169715428,0,2
6.105390106380616,0.21932405080626347,7,2,0.21932405080626347,0,4
3.040945818054838,0.00296276746001356,17,2,0.00296276746001356,1,2
1.9230103804012875,0.0,19,1,0.15903348987089272,1,1
24.802623174790646,0.552169903999862,12,1,0.552169903999862,1,0
3.1590274550725392,0.42333279529422363,16,1,0.42333279529422363,0,2
13.471515041088793,0.3175947094258338,10,0,0.3175947094258338,1,1
1.5678348749033426,0.21194507262983928,15,0,0.21194507262983928,0,0
1.4379604882731476,0.19420031715937458,14,6,0.19420031715937458,0,1
0.18977429457333,0.0848526703116777,12,6,0.27703076736647925,0,2
6.327575153255937,0.213708871088023,11,0,0.213708871088023,0,0
2.758194325033208,0.0,8,6,0.0,0,2
11.986428352960761,0.15278726930629713,7,2,0.15278726930629713,1,3
3.8457186882168823,0.23781249672978122,12,4,0.23781249672978122,0,0
20.688494047204806,0.4219760094380838,15,5,0.5281130254532579,1,2
1.2312730695650305,0.29201470732532725,12,3,0.29201470732532725,0,2
12.178113028379464,0.4589846227751118,10,0,0.4589846227751118,0,2
8.992663828045785,0.5698270210226859,18,3,0.5698270210226859,0,1
8.842152263340218,0.5116340187648203,6,3,0.5116340187648203,0,1
11.177595664887534,0.39410196947571136,14,3,0.39410196947571136,0,2
8.588352675622362,0.3023725358361568,15,1,0.3023725358361568,1,3
5.904532502541382,0.10384239831728814,10,3,0.19367534257091074,1,2
0.8441639155654949,0.44798881027586324,14,5,0.44798881027586324,0,0
0.19840148009991426,0.6359494764443059,21,1,0.6359494764443059,0,2
15.218299810885584,0.36842120793008365,14,5,0.45600332844790253,0,0
5.752846136584681,0.6834518296852246,18,0,0.9000518543469469,1,1
9.553635233589837,0.0,14,3,0.023157760103781386,0,2
3.9411501616187676,0.0691673230440917,20,3,0.0691673230440917,0,2
0.7486749850440482,0.4710403015496525,7,6,0.4710403015496525,0,2
0.8024624946980304,0.3528580420306502,19,4,0.3528580420306502,1,3
6.941872889668268,0.5627564353143615,7,4,0.5627564353143615,0,5
3.3759343195451414,0.29690567185465205,7,5,0.5929231539582029,1,3
1.3427980493498168,0.12640491549433358,20,0,0.22145472981050146,0,3
4.0588560804559854,0.2572813515589915,6,3,0.3165547448572551,0,3
0.398178304760758,0.0,14,2,0.0359464081262184,0,5
5.233232593949704,0.07428186538059306,12,2,0.08531839631406365,0,2
1.8799967796747443,0.49448879958360203,19,3,0.5072286750947832,0,2
9.58384374019177,0.47455748289392197,21,4,0.6377957783105312,0,0
2.229530383081163,0.37260085696121537,13,5,0.3869364295649784,0,1
3.644241055171875,0.0,14,5,0.0,1,0
0.07013151630558542,0.22831928489742226,7,2,0.22831928489742226,0,2
0.4512313338401872,0.05500002226798986,19,3,0.06883326180086222,0,2
2.990354982514303,0.535306650757553,16,4,0.535306650757553,0,1
3.922853092680076,0.1832555732874797,9,0,0.1832555732874797,0,3
5.49805262095148,0.0828504578436901,18,6,0.0828504578436901,1,3
2.069008290446749,0.30595923302428485,11,2,0.31236141983746635,1,0
7.124304686335115,0.17196910863307763,11,3,0.17196910863307763,0,0
11.801925026418614,0.5967487820407413,9,0,0.5967487820407413,0,1
9.080703832185424,0.1530378204931618,12,4,0.2792796790283605,0,4
0.24255009838621894,0.02015434815507372,6,2,0.02015434815507372,0,1
3.92941104901265,0.0,13,4,0.0,1,3
0.6651213048572768,0.29384269951731695,6,1,0.33167564594077037,0,0
1.6627876967083093,0.18761397722841472,8,3,0.28761461924464965,0,3
25.903095931376598,0.014219078697654597,15,4,0.014219078697654597,1,1
0.9223734130383517,0.5378452922511571,6,6,0.5378452922511571,0,0
4.145555737254044,0.4334490294858484,6,4,0.4334490294858484,1,0
5.776454609767719,0.29435642421255404,6,0,0.29435642421255404,1,0
7.273339889146429,0.5728652488341733,6,2,0.5728652488341733,0,1
4.921094544228664,0.4325072066797226,17,6,0.4325072066797226,0,0
0.05891337230737936,0.1354288196963135,7,1,0.18344853002264605,0,1
2.3712590159871607,0.09215596720184677,10,0,0.1309236585979401,0,1
4.375278561436099,0.4635963088907723,14,3,0.4635963088907723,0,4
0.5518135026243043,0.3792733912934702,16,3,0.4411533568366973,0,1
2.590487346502096,0.3339495535941323,6,2,0.4628291727743862,0,1
0.20260107423314433,0.1307004394262185,7,3,0.1307004394262185,0,2
0.49102613764852354,0.4215895134011508,16,0,0.579185746763685,0,1
3.0342651212135694,0.14890022337321013,14,6,0.14890022337321013,1,2
0.8543310355479683,0.2796026690812644,21,0,0.2796026690812644,0,3
5.029604423508724,0.589388829277396,14,2,0.589388829277396,0,4
7.0167513789506035,0.16783315283797082,6,5,0.16783315283797082,1,0
9.674254314664555,0.0,14,5,0.10565395402293619,0,1
1.339988245547083,0.0894905616259779,7,4,0.0894905616259779,0,1
1.0998068108104617,0.49885976533752463,12,1,0.5384365569273584,1,2
0.6626929037104541,0.35094622747604187,11,6,0.35094622747604187,0,2
6.070704688224783,0.2742245242622493,12,3,0.2742245242622493,0,2
7.354769637069596,0.19818123893768608,12,2,0.19818123893768608,0,3
0.19257448041619268,0.397071981510638,10,2,0.397071981510638,0,4
16.513164326693452,0.13017902980195528,14,0,0.13017902980195528,1,2
0.3202229140740482,0.3611331137285192,22,3,0.3611331137285192,0,0
4.676105328573732,0.1537490862374086,7,1,0.15674440551287577,1,1
7.4078400243674345,0.12046812294498918,15,1,0.22680493024450685,0,1
12.286221314728564,0.17250251303499764,17,1,0.17250251303499764,0,3
7.5124048372321575,0.22491851070320762,20,4,0.22491851070320762,0,1
9.708695235580356,0.2902340328132594,12,0,0.5166285935382022,1,2
2.4880964948786017,0.3470911590222229,8,3,0.3470911590222229,1,1
10.118727416087541,0.0,22,1,0.0,0,2
0.5010386985489759,0.138469888450647,18,2,0.138469888450647,0,1
13.512301912711298,0.2216860045287921,18,5,0.2216860045287921,0,1
4.759030097273577,0.6010124077216661,13,0,0.6010124077216661,0,1
10.199385657993112,0.08399947832357355,15,6,0.19310101395265952,0,2
3.612365831610278,0.33255932361998247,12,4,0.4366725332319796,1,2
6.189834010320532,0.5990060619471675,10,3,0.6562529843180996,0,2
4.4843868837526175,0.037406294010545404,14,0,0.15642684818866942,1,2
7.891427009921524,0.3787950451728805,17,4,0.3787950451728805,0,0
0.5109293993337369,0.1395456332130959,10,4,0.13975047562882018,0,2
0.37350018791409045,0.19907325154215308,6,4,0.2233263613029343,0,2
1.7029629452394983,0.13937783320933708,14,4,0.2663069302181868,0,3
1.0428689190909002,0.1536285383168228,13,2,0.1536285383168228,0,0
12.324213342014389,0.8443824295812985,9,6,0.9641963501008978,1,0
1.4847249490833236,0.46889117441433315,9,2,0.626783089259989,0,1
22.34461685660456,0.5203475723572418,19,1,0.5517034868605817,1,0
2.464938745988576,0.3983986973672992,14,3,0.4794087947551649,0,2
1.2062226238731173,0.0,11,3,0.0,0,0
9.355278585566085,0.37899159406466143,12,3,0.4359852152266696,0,4
6.450097232049112,0.5145859229014693,19,6,0.571207774272108,0,1
4.137270652340603,0.12932010519217768,11,5,0.15512609808170627,1,1
4.862989794693724,0.4930653334322253,17,1,0.5803196588163512,1,3
7.620713638373798,0.4408672419708157,12,5,0.4573809353174947,1,0
1.5561596741202404,0.670408008962734,10,0,0.670408008962734,0,1
33.651787392286224,0.2164433974972762,7,2,0.2164433974972762,1,1
22.08383986734057,0.08047780354485462,18,4,0.08047780354485462,1,1
6.304518540795341,0.22767437812549085,22,5,0.22767437812549085,1,0
1.33543067081336,0.5871141986327246,8,1,0.5871141986327246,1,2
6.840886771652212,0.0,20,5,0.0,0,1
0.44962423100575977,0.0,14,3,0.06391231146393068,1,2
0.18679269914171687,0.31787905578632264,12,1,0.3226853472812877,0,3
1.7878725188333793,0.21148214144516875,16,5,0.21148214144516875,0,0
3.726331811240634,0.3015455786351369,6,1,0.35784440627189146,0,0
12.162119551145043,0.48906235424717304,7,5,0.48906235424717304,0,0
7.793417872907334,0.1894861307762295,7,3,0.3780475781939629,1,2
8.145227428495932,0.0,19,2,0.0,1,2
3.325461476444483,0.7088963114399889,21,0,0.9015439037466589,0,0
2.5472911961368956,0.10055434251224477,14,4,0.14619343591924655,0,1
2.7821139032837823,0.08819257559758048,9,0,0.08819257559758048,1,1
26.364383349099025,0.5207440027445193,17,0,0.5207440027445193,1,5
0.24561445226357204,0.2231021757916964,12,3,0.2822166838067728,0,1
12.105857950534432,0.2873220295930378,17,3,0.2873220295930378,1,2
5.186110448115975,0.3965580248120636,17,0,0.3965580248120636,0,3
3.4640944862079572,0.5167166206219991,10,3,0.5167166206219991,0,2
7.751529404933223,0.2333078613636456,16,0,0.2333078613636456,0,2
4.001005821595284,0.6039904011828598,20,4,0.6113280124099624,0,1
12.4014380476066,0.0,22,3,0.1210252146825476,1,0
13.857770877722247,0.45195744739061544,10,0,0.45195744739061544,1,4
3.286192208124149,0.1320944883964685,13,0,0.18930611511261733,1,2
1.9446474425108515,0.5744542633215983,6,2,0.5744542633215983,0,1
5.384082731645456,0.32840889576610904,10,3,0.32840889576610904,1,0
14.607335637141594,0.16541893359811966,14,4,0.16541893359811966,0,3
1.4193653937001474,0.4325682186043265,11,4,0.4325682186043265,0,1
5.852528746197454,0.4786376694414503,13,1,0.4810549182095112,0,5
5.9908680013532605,0.4283788245717276,22,4,0.4283788245717276,0,2
7.925580090761133,0.09406075207338788,14,2,0.09406075207338788,0,1
0.8463937782159625,0.20319657527558305,7,2,0.20319657527558305,0,2
7.548989454762659,0.299185432575713,13,3,0.3036967099707042,0,1
14.38351923773547,0.2917480694699879,9,0,0.4285342771460081,1,0
1.1883873646808674,0.44994909508766956,22,1,0.5151964514697032,0,1
1.6272575501229718,0.0,9,4,0.0,1,5
21.32506223316907,0.3668654109107007,16,2,0.5140804104417452,1,1
1.1978583285309474,0.242003729112672,7,4,0.48773498052119313,1,1
11.560738606539948,0.13229987672320953,12,0,0.13229987672320953,1,2
4.0669256553212945,0.15150264444608005,13,1,0.15150264444608005,1,2
1.7039818199662227,0.25709246709640726,10,1,0.3400513582459434,0,3
12.276036010469094,0.0,12,2,0.06576113814292317,1,4
3.5360239533597344,0.15974208584169,13,4,0.15974208584169,0,3
4.3393792146067085,0.12483703507074131,6,1,0.12483703507074131,0,3
2.670539755066847,0.40655664186452484,8,2,0.40655664186452484,0,4
5.392928056110471,0.13889466349789586,20,2,0.264549423214096,0,0
1.0713437857057881,0.256977239965902,21,3,0.256977239965902,0,1
2.9764254381808413,0.6084553255322604,15,2,0.6084553255322604,0,2
20.922948250926865,0.4988703039630847,6,3,0.5979943817737857,0,1
1.791515282544037,0.4804542799886905,10,3,0.60704706039055,0,2
6.415544307102616,0.20002551391782963,6,0,0.20002551391782963,0,3
2.3599452263335623,0.4086064558579305,14,4,0.4086064558579305,1,0
8.909350144242989,0.2532204399092812,12,4,0.2870482079690585,0,4
0.8416006776608205,0.26078135786461243,8,1,0.2705356502990931,0,1
21.0036627265464,0.38193706874930994,22,3,0.45815603115003867,0,3
3.628505532988427,0.18060128231581352,6,3,0.18060128231581352,0,0
1.6155212609863214,0.5986006208886407,10,4,0.5986006208886407,0,2
0.4580263353356224,0.26797397208041257,22,5,0.2892106685040742,0,2
1.1162276406275635,0.423672113251933,16,3,0.423672113251933,1,1
4.400990072577489,0.5911200958514596,13,0,0.6404078219046302,0,1
2.465910478831,0.506330754915035,16,6,0.6269223879104432,0,1
10.592459304732945,0.01821617946189502,16,5,0.01821617946189502,0,2
3.3820631441135545,0.38897917900197687,7,5,0.46856787376804687,0,4
1.715815421855106,0.4701438788921294,12,5,0.4701438788921294,0,1
5.760593499440807,0.47837260443214974,14,2,0.47837260443214974,0,3
7.360935641756069,0.07734103317707375,7,3,0.07734103317707375,1,3
1.0966316861150809,0.1685929525965352,19,4,0.2601094073460566,0,4
1.1007916207845643,0.4989116471483243,7,2,0.4989116471483243,0,3
0.22416436805689643,0.14764792586347084,6,6,0.14764792586347084,0,0
7.999980724739004,0.24006078866713715,15,4,0.3422283831212544,0,2
6.5403751508825945,0.6151751619003939,10,1,0.6948047252848464,0,2
3.861925017811757,0.290440149923042,20,5,0.290440149923042,0,1
11.1539549440569,0.15464517243323136,11,3,0.3402072570865182,0,0
9.829189927016108,0.12447652862741895,6,5,0.2125900880220415,0,0
5.281986081815529,0.3665438659170376,13,2,0.5208338419733456,0,2
12.162063759174016,0.03337039830455818,7,5,0.21062957432778512,0,0
1.3828311022234412,0.25053280722071636,15,6,0.25053280722071636,1,1
0.7121581283417074,0.3666461069980044,14,0,0.3666461069980044,0,2
1.8862068343686478,0.5598299641095335,14,1,0.5598299641095335,0,1
0.35268664037977626,0.4335096160739991,19,0,0.581088979909389,0,1
4.545084257003663,0.15718697640356424,10,2,0.15718697640356424,1,3
16.550287232411797,0.535683863512744,12,1,0.5631716966773616,0,3
0.2408304984562934,0.24009699249050448,8,6,0.24009699249050448,0,3
0.7814032798987005,0.05285939559011818,7,3,0.05285939559011818,0,1
3.6110594898115855,0.26559172814690546,7,2,0.26559172814690546,1,2
16.297251923255967,0.5876338402291403,6,1,0.7673102813236253,1,0
2.280153666340722,0.333048010012985,14,2,0.39736892131300544,0,2
4.246335022628071,0.30250437286595727,7,5,0.5961497254952851,0,0
0.2547703980063102,0.6274423289405706,16,0,0.6480678373814439,0,2
0.9634299080185136,0.013729030589114566,21,3,0.043789296788649956,0,0
25.888506507200272,0.042880177189445534,12,1,0.042880177189445534,1,2
20.134825846919455,0.0,19,4,0.0,1,3
0.029713337842965697,0.374529637296011,11,6,0.374529637296011,0,0
18.19584479207289,0.3332986254230249,16,4,0.3332986254230249,0,1
6.115257681411006,0.6085472734559552,16,3,0.6085472734559552,0,2
12.146007401859064,0.34869501542735404,11,2,0.34869501542735404,1,1
3.638953614552057,0.21916856810413943,11,3,0.21916856810413943,0,3
4.349016412186627,0.3003589745756214,6,4,0.3003589745756214,0,0
4.02651299705316,0.3235414836921916,10,3,0.32596616475794743,1,2
